permutation,diagonal_dominance,matching_margin
2262,0.24019607843137256,-840.9475297366871
2263,0.27450980392156865,-805.7776518242032
2264,0.23529411764705882,-904.5377381549162
2265,0.25,-842.6370453367047
2266,0.27450980392156865,-854.878768266416
2267,0.18627450980392157,-950.4015255441852
2268,0.21568627450980393,-914.8154092302509
2269,0.20098039215686275,-949.263979734159
2270,0.2107843137254902,-949.7717724220425
2271,0.22058823529411764,-839.3278166453043
2272,0.2696078431372549,-763.2086527768304
2273,0.20098039215686275,-838.7639036552579
2274,0.21568627450980393,-1025.5968116311467
2275,0.19607843137254902,-1019.3627039217481
2276,0.23039215686274508,-918.9254726054621
2277,0.18627450980392157,-941.3672911887076
2278,0.2107843137254902,-907.2040497087964
2279,0.19117647058823528,-1035.3393281861847
2280,0.2107843137254902,-1012.4494878544527
2281,0.22549019607843138,-912.2034518484976
2282,0.2107843137254902,-837.6412488151999
2283,0.22058823529411764,-994.0472455772699
2284,0.20588235294117646,-879.8263421713137
2285,0.19607843137254902,-1045.0053099463967
2286,0.20588235294117646,-907.2067471672507
2287,0.23039215686274508,-895.1769181045831
2288,0.21568627450980393,-944.2800199471268
2289,0.23529411764705882,-922.96520318237
2290,0.20098039215686275,-957.467041165221
2291,0.25,-878.5770317900415
2292,0.24019607843137256,-750.6955533869126
2293,0.20588235294117646,-1043.2570458019482
2294,0.24509803921568626,-822.1715348187615
2295,0.25,-971.042582025715
2296,0.23039215686274508,-727.2442056992475
2297,0.19607843137254902,-1023.1891354205561
2298,0.22058823529411764,-958.6915773877911
2299,0.20588235294117646,-859.869984701568
2300,0.17647058823529413,-1010.1025840534884
2301,0.22549019607843138,-942.0852867014268
2302,0.19117647058823528,-956.2587243248435
2303,0.22058823529411764,-944.6039740431543
2304,0.19607843137254902,-973.5301534054327
2305,0.22549019607843138,-1132.6050730312572
2306,0.1715686274509804,-1035.6395446085462
2307,0.1568627450980392,-1204.2483057040795
2308,0.24019607843137256,-816.5349828495699
2309,0.2107843137254902,-982.1792780932258
2310,0.22058823529411764,-1005.262427517012
2311,0.19607843137254902,-958.3241684483547
2312,0.2107843137254902,-821.2446013057934
2313,0.23039215686274508,-992.4740600585938
2314,0.24019607843137256,-938.5772500505634
2315,0.21568627450980393,-1011.1115135118073
2316,0.23529411764705882,-818.7860408857757
2317,0.21568627450980393,-1010.9634085543015
2318,0.2549019607843137,-783.8484742688198
2319,0.21568627450980393,-983.1097730842291
2320,0.18627450980392157,-1015.4336727553723
2321,0.16666666666666666,-1111.5152399773692
2322,0.21568627450980393,-1118.1440076080023
2323,0.1715686274509804,-1186.892256418864
2324,0.19117647058823528,-1133.5863839130775
2325,0.22058823529411764,-966.4523453431971
2326,0.2107843137254902,-902.2882351407818
2327,0.2107843137254902,-974.5169581244974
2328,0.22549019607843138,-920.3540232602288
2329,0.19607843137254902,-1102.7819776535034
2330,0.19117647058823528,-982.2510820463592
2331,0.23529411764705882,-886.9695146224078
2332,0.2107843137254902,-941.3629949046116
2333,0.23039215686274508,-933.3238603835013
2334,0.17647058823529413,-999.8434190002142
2335,0.27450980392156865,-706.9667269295337
2336,0.18627450980392157,-978.5254236670102
2337,0.22058823529411764,-937.76823089637
2338,0.21568627450980393,-935.6741391163247
2339,0.23529411764705882,-860.4077342725268
2340,0.23529411764705882,-907.805708436405
2341,0.20588235294117646,-861.1443661147473
2342,0.20588235294117646,-961.600435144761
2343,0.22549019607843138,-954.5676570219152
2344,0.18137254901960784,-934.5333299262851
2345,0.18627450980392157,-1062.093426882052
2346,0.20588235294117646,-819.3595523927726
2347,0.21568627450980393,-985.6788942299637
2348,0.24019607843137256,-903.1444478689456
2349,0.20588235294117646,-1050.3932758780086
2350,0.19117647058823528,-959.2823660046447
2351,0.2549019607843137,-933.2846660427018
2352,0.24509803921568626,-836.3741608974981
2353,0.23039215686274508,-894.0765755597283
2354,0.2107843137254902,-1041.6357960233502
2355,0.22058823529411764,-1085.8446756811702
2356,0.24509803921568626,-963.6619861827177
2357,0.18137254901960784,-1026.8132296076008
2358,0.21568627450980393,-964.1992073433072
2359,0.19607843137254902,-1126.7573972870323
2360,0.24509803921568626,-834.6140198053098
2361,0.1715686274509804,-875.9737145105997
2362,0.22058823529411764,-1026.6126402312634
2363,0.22058823529411764,-892.0472256810058
2364,0.18137254901960784,-982.9963602832719
2365,0.22058823529411764,-932.6302623748779
2366,0.22058823529411764,-1040.929029558219
2367,0.27450980392156865,-838.5774767071593
2368,0.2549019607843137,-860.4508675406961
2369,0.23529411764705882,-902.0593396635617
2370,0.23529411764705882,-892.0183773414761
2371,0.25,-743.4139690586165
2372,0.23529411764705882,-1021.2937233494778
2373,0.17647058823529413,-893.5148476619346
2374,0.18137254901960784,-1005.0874787498923
2375,0.2647058823529412,-878.3538736829571
2376,0.2647058823529412,-865.1483760534549
2377,0.19117647058823528,-1076.4713723612767
2378,0.2107843137254902,-945.7191088900846
2379,0.21568627450980393,-1007.4052795896343
2380,0.24509803921568626,-951.2834318385404
2381,0.1568627450980392,-1082.6103409972845
2382,0.25,-922.6089311487534
2383,0.2647058823529412,-932.2040019876816
2384,0.23529411764705882,-938.0049508973664
2385,0.23039215686274508,-893.7977965579313
2386,0.23529411764705882,-852.2069765072243
2387,0.20098039215686275,-1032.4122578677009
2388,0.20098039215686275,-1079.6885350171258
2389,0.19607843137254902,-1041.1887484157787
2390,0.25,-962.8105042027493
2391,0.24019607843137256,-794.9311134113985
2392,0.22058823529411764,-961.7326956169278
2393,0.24019607843137256,-873.9781430562338
2394,0.22549019607843138,-985.0495352651559
2395,0.20588235294117646,-1030.2680382822075
2396,0.20588235294117646,-943.1054605596206
2397,0.17647058823529413,-1275.4554184745339
2398,0.20098039215686275,-911.259682524438
2399,0.23529411764705882,-912.7508033677643
2400,0.22058823529411764,-1003.6443843467563
2401,0.23039215686274508,-812.6441117080988
2402,0.18137254901960784,-1057.2041848687566
2403,0.2107843137254902,-1022.7105044944614
2404,0.23529411764705882,-937.338672881033
2405,0.2696078431372549,-830.7768301776811
2406,0.20588235294117646,-930.8674672818652
2407,0.18627450980392157,-999.5874392752554
2408,0.22058823529411764,-934.8366576924044
2409,0.21568627450980393,-932.9849235777762
2410,0.25980392156862747,-944.1325652365591
2411,0.24509803921568626,-839.5620180204803
2412,0.24019607843137256,-865.736733305688
2413,0.1715686274509804,-1035.9149106156592
2414,0.18137254901960784,-1000.839273892197
2415,0.20588235294117646,-991.7713448019589
2416,0.23039215686274508,-1015.0520390716254
2417,0.16176470588235295,-1151.7850945229625
2418,0.23039215686274508,-991.6085538957633
2419,0.19607843137254902,-1007.7082265405094
2420,0.24019607843137256,-955.621018297532
2421,0.20588235294117646,-895.2033185023887
2422,0.22549019607843138,-879.3260419695985
2423,0.23039215686274508,-806.5983820335538
2424,0.2107843137254902,-899.3857305938122
2425,0.24019607843137256,-1052.1381809758204
2426,0.18137254901960784,-901.8248643875122
2427,0.2107843137254902,-974.6117563341178
2428,0.23039215686274508,-969.9116119309967
2429,0.24509803921568626,-877.1319449368646
2430,0.1715686274509804,-1102.813174350589
2431,0.23039215686274508,-886.3348719091977
2432,0.2107843137254902,-1088.3301219192206
2433,0.23529411764705882,-821.5032783209109
2434,0.18627450980392157,-914.9098295697979
2435,0.2107843137254902,-1116.6414386524873
2436,0.19117647058823528,-954.0385697869693
2437,0.21568627450980393,-928.8339835148232
2438,0.21568627450980393,-974.4554743112302
2439,0.20588235294117646,-1005.9515426860136
2440,0.24019607843137256,-885.3717349931305
2441,0.25,-867.4121679605222
2442,0.22058823529411764,-951.1218478726406
2443,0.19607843137254902,-1077.8617223664826
2444,0.21568627450980393,-849.3378871468936
2445,0.20588235294117646,-980.7498506658218
2446,0.23039215686274508,-924.0494584102256
2447,0.20588235294117646,-924.2961539661183
2448,0.24019607843137256,-831.1463531606338
2449,0.22549019607843138,-921.3506807439468
2450,0.18137254901960784,-1111.2361055074953
2451,0.20588235294117646,-979.9841169002009
2452,0.20098039215686275,-954.936042766945
2453,0.20098039215686275,-965.7853783158695
2454,0.24019607843137256,-988.7754410949408
2455,0.20098039215686275,-946.7486998801138
2456,0.22058823529411764,-1064.1427013920802
2457,0.23529411764705882,-951.5912837795182
2458,0.20588235294117646,-981.3972851622339
2459,0.23039215686274508,-992.8180953194113
2460,0.23529411764705882,-702.1853916130814
2461,0.24019607843137256,-811.8934859481512
2462,0.22549019607843138,-986.2641121172437
2463,0.24509803921568626,-976.3733008702596
2464,0.22058823529411764,-1004.4778116263595
2465,0.25980392156862747,-833.8398393556183
2466,0.18137254901960784,-1075.1853107751585
2467,0.24509803921568626,-846.1648360607671
2468,0.18627450980392157,-1024.7318602169262
2469,0.23039215686274508,-938.9808331096874
2470,0.22549019607843138,-940.5035499497956
2471,0.24509803921568626,-1031.8038044069328
2472,0.23039215686274508,-934.8378808264639
2473,0.24019607843137256,-917.6411021363501
2474,0.25980392156862747,-883.6541067385206
2475,0.18627450980392157,-980.3299451715806
2476,0.2107843137254902,-968.966824279112
2477,0.22058823529411764,-869.4476595485912
2478,0.19117647058823528,-1096.7421535791136
2479,0.17647058823529413,-1070.8545000786876
2480,0.2107843137254902,-822.5016740537158
2481,0.24509803921568626,-997.6751419142181
2482,0.20588235294117646,-979.0211709246915
2483,0.24019607843137256,-1010.1389007661857
2484,0.23039215686274508,-826.0416135413974
2485,0.2696078431372549,-795.3347636017145
2486,0.19607843137254902,-1075.7170839870678
2487,0.25,-722.7643320420209
2488,0.23529411764705882,-889.6371191529666
2489,0.21568627450980393,-915.8293877769919
2490,0.20098039215686275,-1003.8383852079803
2491,0.25980392156862747,-944.4009972179638
2492,0.2107843137254902,-877.21848227931
2493,0.22549019607843138,-964.2578399134617
2494,0.23039215686274508,-933.3759507384955
2495,0.19117647058823528,-892.2247591112174
2496,0.22058823529411764,-873.2591073092292
2497,0.19117647058823528,-1037.271087777381
2498,0.2549019607843137,-923.2270110074212
2499,0.23039215686274508,-932.055825065164
2500,0.16666666666666666,-953.4431729784199
2501,0.20588235294117646,-918.777834480884
2502,0.16176470588235295,-1143.8064136131136
2503,0.23529411764705882,-954.7602892295987
2504,0.24509803921568626,-818.5495845570284
2505,0.2696078431372549,-763.5318387910431
2506,0.20588235294117646,-940.5162987054563
2507,0.25,-894.2190455081416
2508,0.25,-768.0704611422968
2509,0.22058823529411764,-878.8772953444836
2510,0.2647058823529412,-903.7507033441581
2511,0.19607843137254902,-975.8822922332614
2512,0.2107843137254902,-988.529605996375
2513,0.2107843137254902,-928.7317053850959
2514,0.23529411764705882,-993.3867406097113
2515,0.24019607843137256,-950.407906513588
2516,0.24019607843137256,-833.1446154818815
2517,0.19607843137254902,-1000.3567958158606
2518,0.19607843137254902,-988.1222901811786
2519,0.22549019607843138,-965.4570879094741
2520,0.2107843137254902,-972.0487939049216
2521,0.25,-927.2082228754081
2522,0.20098039215686275,-1092.3484915378046
2523,0.22549019607843138,-988.5096890692618
2524,0.22058823529411764,-958.1763066123514
2525,0.21568627450980393,-975.7663348328833
2526,0.22058823529411764,-889.6909641378066
2527,0.22058823529411764,-887.6372597638299
2528,0.2647058823529412,-797.0388190886554
2529,0.23529411764705882,-1025.0560375288421
2530,0.1715686274509804,-1143.7130934584375
2531,0.21568627450980393,-879.9426050747143
2532,0.19117647058823528,-1104.7961371085223
2533,0.20098039215686275,-976.6984038352966
2534,0.19607843137254902,-1078.5578004238653
2535,0.24019607843137256,-1000.3703562231625
2536,0.19607843137254902,-836.2714530439938
2537,0.2696078431372549,-882.0000611847522
2538,0.23529411764705882,-824.6898063023885
2539,0.24509803921568626,-771.2232835433063
2540,0.20588235294117646,-967.7214685888852
2541,0.23529411764705882,-1012.7410190993664
2542,0.24509803921568626,-828.4081725326239
2543,0.19607843137254902,-945.8653654210708
2544,0.20098039215686275,-1036.769510755352
2545,0.18627450980392157,-995.9304344887827
2546,0.18627450980392157,-963.5627150629081
2547,0.25,-781.0780322598476
2548,0.24019607843137256,-875.5674436045628
2549,0.19607843137254902,-1058.3930789723115
2550,0.22058823529411764,-975.3527119393442
2551,0.23529411764705882,-867.4899669909009
2552,0.21568627450980393,-918.7358314663757
2553,0.18137254901960784,-1083.33101124857
2554,0.25980392156862747,-795.1209180869308
2555,0.24019607843137256,-1026.6723395048402
2556,0.20098039215686275,-1039.6801638322718
2557,0.23529411764705882,-978.7488863047431
2558,0.22549019607843138,-765.2028300154443
2559,0.2107843137254902,-988.834648880304
2560,0.23039215686274508,-853.7473415673948
2561,0.20588235294117646,-1021.5634824715409
2562,0.17647058823529413,-1157.3829985599891
2563,0.23039215686274508,-920.6646285337561
2564,0.24509803921568626,-932.9870974783804
2565,0.19117647058823528,-880.9838856154797
2566,0.24509803921568626,-898.7563730314666
2567,0.20588235294117646,-946.1603829439948
2568,0.24019607843137256,-988.6161221709906
2569,0.20588235294117646,-940.7377533164679
2570,0.2107843137254902,-1044.8422601924224
2571,0.22549019607843138,-1001.8570138893875
2572,0.25,-819.4093856998519
2573,0.19607843137254902,-1068.9016353756774
2574,0.22549019607843138,-947.8527154548495
2575,0.20098039215686275,-949.543542693643
2576,0.17647058823529413,-925.45659495335
2577,0.2549019607843137,-834.5213314505185
2578,0.19607843137254902,-1017.9513261645448
2579,0.1568627450980392,-1165.592785582823
2580,0.22549019607843138,-1008.5045646218692
2581,0.23529411764705882,-957.2742647283218
2582,0.21568627450980393,-928.8734331317977
2583,0.23039215686274508,-851.4578183866015
2584,0.18137254901960784,-1031.2106873381372
2585,0.20098039215686275,-1012.5402825112436
2586,0.24019607843137256,-895.1479535757327
2587,0.22549019607843138,-966.7203042834412
2588,0.23529411764705882,-866.4331212137259
2589,0.2549019607843137,-701.7953906900742
2590,0.2107843137254902,-904.2731680402569
2591,0.20098039215686275,-832.1598607325086
2592,0.17647058823529413,-1006.7984095180736
2593,0.25980392156862747,-864.339026002323
2594,0.17647058823529413,-1115.3579988666609
2595,0.24019607843137256,-867.6149284699384
2596,0.2696078431372549,-722.233014237647
2597,0.21568627450980393,-862.9829845428467
2598,0.24509803921568626,-967.0382800569721
2599,0.23529411764705882,-1040.7856399124744
2600,0.23529411764705882,-978.6330284137351
2601,0.24019607843137256,-720.7872024984921
2602,0.16666666666666666,-1146.6346816549114
2603,0.16666666666666666,-1034.6994076242634
2604,0.21568627450980393,-1029.363289945266
2605,0.23529411764705882,-1013.6682342454499
2606,0.22058823529411764,-769.860756406597
2607,0.20588235294117646,-799.2873143214805
2608,0.2549019607843137,-905.1754755880319
2609,0.1715686274509804,-958.5064279705871
2610,0.2549019607843137,-848.1887074825811
2611,0.20098039215686275,-946.1869194647845
2612,0.2549019607843137,-742.4855537227555
2613,0.21568627450980393,-818.4856335883047
2614,0.22549019607843138,-875.1839865329218
2615,0.19607843137254902,-1066.1891624132793
2616,0.21568627450980393,-1014.6991571071101
2617,0.24509803921568626,-791.6422717711505
2618,0.2107843137254902,-883.2675125084671
2619,0.23039215686274508,-1019.8741942200006
2620,0.23529411764705882,-943.6546796536913
2621,0.19607843137254902,-961.5005800209793
2622,0.20098039215686275,-1015.3859768007316
2623,0.20098039215686275,-1014.115413684471
2624,0.18137254901960784,-1006.1744179725647
2625,0.2107843137254902,-1039.4944517285217
2626,0.20098039215686275,-966.3168567769668
2627,0.19607843137254902,-953.7449594665976
2628,0.21568627450980393,-911.6857378903558
2629,0.20588235294117646,-924.8317680171891
2630,0.23039215686274508,-769.2400636485978
2631,0.25,-813.4275329814237
2632,0.19117647058823528,-941.0490910960178
2633,0.19607843137254902,-934.8984828275793
2634,0.24509803921568626,-892.5655315062579
2635,0.23529411764705882,-833.6361384298287
2636,0.2549019607843137,-952.9634600433649
2637,0.18137254901960784,-1066.6261410245709
2638,0.22058823529411764,-964.186650500578
2639,0.2549019607843137,-958.3277035974988
2640,0.22549019607843138,-953.4867613175336
2641,0.23529411764705882,-955.2050676906811
2642,0.24509803921568626,-839.6808655495737
2643,0.25,-852.7459878360523
2644,0.22058823529411764,-1038.7468945372339
2645,0.19607843137254902,-941.6244246632446
2646,0.23529411764705882,-989.482235029632
2647,0.22549019607843138,-1043.8479501312854
2648,0.20588235294117646,-1010.8608988032621
2649,0.25,-1015.3780569562725
2650,0.2549019607843137,-922.3487763685339
2651,0.23039215686274508,-904.0972339686225
2652,0.24019607843137256,-929.6691320176218
2653,0.23529411764705882,-912.8211329497543
2654,0.20588235294117646,-990.2598428165211
2655,0.2107843137254902,-973.34717836567
2656,0.19607843137254902,-970.6483095767451
2657,0.2549019607843137,-927.0619921403772
2658,0.18137254901960784,-1040.2325469185325
2659,0.2107843137254902,-954.7106817469877
2660,0.23039215686274508,-893.7776536567538
2661,0.14215686274509803,-1205.1914305219464
2662,0.21568627450980393,-1106.9093810062782
2663,0.19607843137254902,-977.2473346953299
2664,0.21568627450980393,-1127.0182174420825
2665,0.18137254901960784,-1031.9204973707012
2666,0.20098039215686275,-943.3051301357793
2667,0.25980392156862747,-835.0729689691581
2668,0.20098039215686275,-960.7684534110275
2669,0.21568627450980393,-895.0901453728769
2670,0.21568627450980393,-1070.9095798754224
2671,0.23529411764705882,-869.8997120763742
2672,0.28921568627450983,-813.7505170784744
2673,0.18627450980392157,-1097.6255277745863
2674,0.18627450980392157,-1003.6140205906887
2675,0.23039215686274508,-1001.9386447457706
2676,0.22549019607843138,-791.1560036715339
2677,0.18627450980392157,-1015.5270046533323
2678,0.19117647058823528,-972.8002328311695
2679,0.22549019607843138,-978.5708691840078
2680,0.27450980392156865,-763.5972945456411
2681,0.2107843137254902,-996.1730499641568
2682,0.23039215686274508,-882.7671840705124
2683,0.20098039215686275,-1139.4312907013239
2684,0.24019607843137256,-903.2530805924359
2685,0.2107843137254902,-921.9066050099392
2686,0.23039215686274508,-913.2671443060333
2687,0.2107843137254902,-1011.4882744807823
2688,0.2107843137254902,-992.8173898061117
2689,0.22549019607843138,-901.8088465484918
2690,0.2647058823529412,-818.3981504627303
2691,0.22549019607843138,-1054.8326497358435
2692,0.19117647058823528,-1027.3103326442194
2693,0.21568627450980393,-862.2997161734338
2694,0.24019607843137256,-872.8769112848768
2695,0.23529411764705882,-858.043118168326
2696,0.24019607843137256,-937.0130310432584
2697,0.18137254901960784,-1090.568506932726
2698,0.23039215686274508,-841.5201685849358
2699,0.19117647058823528,-1054.7865629944147
2700,0.18627450980392157,-1065.5240743300494
2701,0.23529411764705882,-924.878768528209
2702,0.2647058823529412,-812.2267873801437
2703,0.19607843137254902,-1047.6618542297213
2704,0.22549019607843138,-1028.832948516397
2705,0.20098039215686275,-862.4190970963123
2706,0.20588235294117646,-991.4440444123511
2707,0.22549019607843138,-923.8548625964744
2708,0.18137254901960784,-1018.4748611450195
2709,0.18137254901960784,-982.0677445542578
2710,0.23039215686274508,-855.56545790504
2711,0.19607843137254902,-972.0156614733677
2712,0.22549019607843138,-895.4442827748318
2713,0.24509803921568626,-877.7356393477496
2714,0.25,-1020.1072861260059
2715,0.25,-815.1552121779498
2716,0.20098039215686275,-910.0488239550123
2717,0.22058823529411764,-899.5317065295051
2718,0.19117647058823528,-961.707535051832
2719,0.24019607843137256,-783.7878435172287
2720,0.19117647058823528,-1013.6092704698151
2721,0.20098039215686275,-901.8469414897994
2722,0.21568627450980393,-873.0119440976312
2723,0.20588235294117646,-860.7028012836681
2724,0.24509803921568626,-796.9325821072448
2725,0.23039215686274508,-910.2512320537193
2726,0.22058823529411764,-907.1176423652499
2727,0.21568627450980393,-970.0842828189625
2728,0.2549019607843137,-734.7458255711724
2729,0.20588235294117646,-966.1245738384771
2730,0.20098039215686275,-1060.6841055926154
2731,0.2107843137254902,-978.2949311966989
2732,0.27450980392156865,-960.8103304657282
2733,0.27450980392156865,-807.0438497019749
2734,0.18137254901960784,-1162.7362985143475
2735,0.19117647058823528,-980.055164084715
2736,0.2107843137254902,-952.8922372144812
2737,0.23039215686274508,-1036.1765487708296
2738,0.22058823529411764,-837.2758655174106
2739,0.21568627450980393,-861.4229146546008
2740,0.24509803921568626,-881.5041666965859
2741,0.24509803921568626,-946.3384476455988
2742,0.2696078431372549,-791.9425996331607
2743,0.25,-973.1016366341535
2744,0.22058823529411764,-930.6697651077719
2745,0.19117647058823528,-918.3581273415509
2746,0.2549019607843137,-843.2902412414551
2747,0.24509803921568626,-878.2153169968549
2748,0.2647058823529412,-861.9206002927294
2749,0.25980392156862747,-827.1766693264831
2750,0.19117647058823528,-954.5769959244074
2751,0.22058823529411764,-1007.1832218544156
2752,0.24019607843137256,-866.3430489745795
2753,0.23039215686274508,-938.3408527374268
2754,0.22058823529411764,-810.3920152327594
2755,0.18627450980392157,-992.8337996613745
2756,0.20098039215686275,-921.8611715915156
2757,0.23039215686274508,-996.2870583440744
2758,0.20098039215686275,-1076.34941295549
2759,0.18137254901960784,-1012.2758694069058
2760,0.24509803921568626,-889.3046787205865
2761,0.19117647058823528,-1136.6521266581965
2762,0.21568627450980393,-1009.5107900395113
2763,0.20588235294117646,-1006.0240164738076
2764,0.23039215686274508,-830.4900701747221
2765,0.25980392156862747,-973.2939967735141
2766,0.23039215686274508,-880.5646646537033
2767,0.20098039215686275,-1107.0755851035024
2768,0.2696078431372549,-681.6333844801959
2769,0.24019607843137256,-832.846777532615
2770,0.25980392156862747,-882.4014889960196
2771,0.22549019607843138,-925.4293006915672
2772,0.25,-849.1616669636147
2773,0.24019607843137256,-929.9637627321131
2774,0.24509803921568626,-931.2126064768024
2775,0.22058823529411764,-1061.7644748033263
2776,0.23039215686274508,-977.0167235580145
2777,0.23039215686274508,-938.9263639824063
2778,0.23039215686274508,-983.9958497496212
2779,0.20588235294117646,-934.4590566392038
2780,0.22058823529411764,-966.5120754428939
2781,0.1715686274509804,-953.0470814798392
2782,0.24019607843137256,-1002.4652704351089
2783,0.18627450980392157,-913.3236259479148
2784,0.3088235294117647,-875.2479829227223
2785,0.22058823529411764,-876.5155029577368
2786,0.20098039215686275,-856.9980051938226
2787,0.20588235294117646,-1084.3107301487642
2788,0.20588235294117646,-871.4296771965775
2789,0.24509803921568626,-859.2244747573254
2790,0.27941176470588236,-786.9392247854495
2791,0.21568627450980393,-903.7705759534649
2792,0.2107843137254902,-956.960724325741
2793,0.22058823529411764,-993.0229735467948
2794,0.25980392156862747,-783.5628433788524
2795,0.2107843137254902,-897.9142664180082
2796,0.24019607843137256,-901.4261655994491
2797,0.16666666666666666,-1104.3215867304334
2798,0.22549019607843138,-929.759565708684
2799,0.21568627450980393,-937.8803258970672
2800,0.2107843137254902,-912.6859412099801
2801,0.2549019607843137,-986.6243196936215
2802,0.23529411764705882,-1000.7838079321618
2803,0.21568627450980393,-1034.6703340119006
2804,0.24509803921568626,-960.3014622482599
2805,0.18137254901960784,-1070.434328322317
2806,0.19117647058823528,-944.4240899366491
2807,0.25,-963.1572969848035
2808,0.22549019607843138,-827.5263937314352
2809,0.24509803921568626,-929.8652594884237
2810,0.22058823529411764,-868.777342038996
2811,0.24509803921568626,-937.9663747338687
2812,0.25980392156862747,-771.0078914866727
2813,0.2107843137254902,-952.432318575242
2814,0.23039215686274508,-915.4028293759216
2815,0.24019607843137256,-761.7590039945117
2816,0.16176470588235295,-1115.1530737783394
2817,0.2107843137254902,-974.2770662401236
2818,0.18627450980392157,-1036.7605996131897
2819,0.23529411764705882,-889.0997452642404
2820,0.23039215686274508,-954.6139967488308
2821,0.23529411764705882,-876.509913668913
2822,0.16666666666666666,-1016.990351265552
2823,0.23529411764705882,-968.6485456391877
2824,0.23529411764705882,-913.1691120746088
2825,0.2107843137254902,-814.8529218037924
2826,0.25,-901.8402380382313
2827,0.18137254901960784,-1070.820995536505
2828,0.20098039215686275,-821.1007908091825
2829,0.24019607843137256,-831.4873466865689
2830,0.20098039215686275,-976.0388541315116
2831,0.2647058823529412,-805.52381698758
2832,0.19607843137254902,-919.6350965686873
2833,0.19607843137254902,-977.3958685070861
2834,0.24509803921568626,-840.2221384048462
2835,0.23529411764705882,-829.8975639717252
2836,0.2107843137254902,-1006.8212357689353
2837,0.2107843137254902,-1030.0112174726
2838,0.1568627450980392,-1023.5846220465268
2839,0.22058823529411764,-898.9525133955713
2840,0.25,-893.5391259099923
2841,0.22549019607843138,-769.6681125771765
2842,0.20588235294117646,-1000.674906281864
2843,0.24509803921568626,-926.5290691151339
2844,0.20588235294117646,-993.4545720605289
2845,0.22549019607843138,-940.9980800292071
2846,0.2647058823529412,-880.2303068030114
2847,0.20588235294117646,-948.9443142647837
2848,0.17647058823529413,-970.3395000345566
2849,0.22549019607843138,-991.4133086485022
2850,0.22549019607843138,-821.226344650867
2851,0.24019607843137256,-883.8345393199546
2852,0.19607843137254902,-850.7768222397449
2853,0.19607843137254902,-1069.4821484509637
2854,0.22058823529411764,-949.9018818911384
2855,0.22058823529411764,-870.2269997503244
2856,0.21568627450980393,-899.363600543901
2857,0.25,-993.700499459809
2858,0.1568627450980392,-925.6547872318941
2859,0.2549019607843137,-894.038509163202
2860,0.19117647058823528,-1022.3926185346118
2861,0.2107843137254902,-1007.2196911082548
2862,0.20098039215686275,-923.0017821555044
2863,0.24509803921568626,-904.9310843991299
2864,0.25,-880.0758060006534
2865,0.22549019607843138,-1009.1761939665851
2866,0.23039215686274508,-983.0408187754014
2867,0.24019607843137256,-750.2921746945849
2868,0.20098039215686275,-1029.7705638361913
2869,0.17647058823529413,-1040.2411916209203
2870,0.24019607843137256,-1013.3090736725751
2871,0.24019607843137256,-997.946401605419
2872,0.20588235294117646,-1044.61510478749
2873,0.2647058823529412,-916.6677347258026
2874,0.18137254901960784,-1058.336479804095
2875,0.16176470588235295,-1031.5942192451628
2876,0.23529411764705882,-985.513748664482
2877,0.22058823529411764,-954.184025072584
2878,0.20098039215686275,-1014.4734856848623
2879,0.27450980392156865,-824.85248967713
2880,0.14215686274509803,-1189.8637882494459
2881,0.22058823529411764,-927.8705912010342
2882,0.23529411764705882,-893.683603810329
2883,0.21568627450980393,-938.6969709583358
2884,0.23529411764705882,-812.0186048582489
2885,0.27450980392156865,-862.6539605084588
2886,0.22058823529411764,-888.719305823831
2887,0.24509803921568626,-936.931131437713
2888,0.21568627450980393,-970.5149136898565
2889,0.24019607843137256,-908.3363165387921
2890,0.22549019607843138,-1002.4226015221839
2891,0.23529411764705882,-859.7627011467429
2892,0.17647058823529413,-1024.6042150235644
2893,0.23039215686274508,-963.2202394896863
2894,0.19607843137254902,-894.9138306729934
2895,0.22058823529411764,-1007.0549014596378
2896,0.21568627450980393,-1023.6817620034311
2897,0.24019607843137256,-889.1441376443003
2898,0.24019607843137256,-974.5920849407421
2899,0.20588235294117646,-797.9593448638916
2900,0.17647058823529413,-1017.3066072276994
2901,0.22058823529411764,-962.6600002775006
2902,0.2647058823529412,-650.0508065317191
2903,0.22058823529411764,-851.1542155976389
2904,0.21568627450980393,-1090.579603326087
2905,0.2549019607843137,-823.8292540381937
2906,0.2107843137254902,-1026.8014621921614
2907,0.19607843137254902,-1186.6449287171458
2908,0.17647058823529413,-1059.5740537456438
2909,0.20098039215686275,-1037.533019140655
2910,0.22058823529411764,-989.5903771718343
2911,0.19607843137254902,-944.7275330038632
2912,0.2107843137254902,-969.0554495231778
2913,0.24019607843137256,-808.5464521669874
2914,0.2549019607843137,-902.9663473297568
2915,0.24509803921568626,-851.7983853396247
2916,0.23529411764705882,-920.9645653425479
2917,0.23039215686274508,-910.3500564425599
2918,0.18627450980392157,-926.4283907086242
2919,0.22549019607843138,-924.2831864450492
2920,0.23039215686274508,-978.1675760605756
2921,0.2107843137254902,-967.1611737737469
2922,0.22058823529411764,-1083.8144194565568
2923,0.20098039215686275,-997.0169152559018
2924,0.2549019607843137,-752.1084887186686
2925,0.20098039215686275,-1095.9048454434264
2926,0.2107843137254902,-925.258507681828
2927,0.23039215686274508,-803.5791419347128
